filename,title,caption,category,era,region,status,last_posted,times_posted,notes
(3) Instagram - Google Chrome 10_19_2025 2_53_59 PM.png,"Religions in the German Empire, 1895","Protestant north, Catholic south — the 1895 religious divide in Germany explains a lot about the country's politics even today.",Religion & culture,19th century,Europe,active,2026-07-05T20:43:55+00:00,1,posted 2026-07-05 id 2073870513500537335
(3) Instagram - Google Chrome 10_19_2025 2_54_09 PM.png,The European Union,"Members, candidates, and countries stuck in permanent limbo — here's the full status of every country's relationship with the EU.",Empires & borders,Modern,Europe,active,,0,label typo 'Negoatiations' on graphic
(3) Instagram - Google Chrome 10_19_2025 2_54_15 PM.png,Religion by Country in the World,"Christianity blankets more of the globe than any other religion, but atheism quietly rules an entire East Asian superpower.",Religion & culture,Modern,World,active,2026-07-12T12:45:17+00:00,1,posted 2026-07-12 id 2076286775727894812
(3) Instagram - Google Chrome 10_19_2025 2_54_20 PM.png,Europe in 1485,"The Wars of the Roses just ended, the Ottomans are surging, and Moscow is rising fast — Europe on the eve of the age of exploration.",Empires & borders,Medieval,Europe,active,2026-07-13T06:42:03+00:00,1,posted 2026-07-13 id 2076557750113292350
(3) Instagram - Google Chrome 10_19_2025 2_54_22 PM.png,"Which One Is Googled More: Bible vs Quran (Google Trends, Last 30 Days)","One search bar, two holy books — the map of who's Googling the Bible versus the Quran splits almost exactly where you'd expect… and where you wouldn't.",Religion & culture,Modern,World,active,2026-07-16T06:08:05+00:00,1,high-engagement debate topic; posted 2026-07-16 id 2077636369191522335
(3) Instagram - Google Chrome 10_19_2025 2_54_26 PM.png,Top Google Autocomplete Result for 'Why Is [Country] So...?' (Hungarian Google),"According to Hungarian Google, some countries are just 'rich,' others are 'poor,' and one is apparently just 'hot.' The stereotypes write themselves.",Oddities & superlatives,Modern,Europe,active,2026-07-27T20:57:51+00:00,1,"duplicate theme of 2_53_44 PM (different query), strong thread candidate; posted 2026-07-27 id 2081846548699213869"
(3) Instagram - Google Chrome 10_19_2025 2_54_32 PM.png,Europe in 1806,Napoleon's puppet Confederation of the Rhine takes center stage while old empires get squeezed — this is Europe at peak Napoleonic reshuffling.,Empires & borders,Early modern,Europe,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_54_42 PM.png,Leaders of European Countries in 1936,"Stalin, Hitler, Mussolini staring out from a continent about to burn — this photo-collage map of 1936 hits differently than a color-coded one.",Royal houses,Interwar,Europe,active,2026-07-29T23:30:09+00:00,1,high-engagement debate topic; posted 2026-07-29 id 2082609654350418402
(3) Instagram - Google Chrome 10_19_2025 2_54_46 PM.png,Europe in 1314,The Golden Horde stretches endlessly east while the Holy Roman Empire and a young Kingdom of Hungary hold the center — high medieval Europe in full color.,Empires & borders,Medieval,Europe,active,2026-08-06T14:52:54+00:00,1,posted 2026-08-06 id 2085378586840621209
(3) Instagram - Google Chrome 10_19_2025 2_54_52 PM.png,"Europe in 1721, After the Great Northern War",Sweden's empire just collapsed and Russia stepped into its place as the dominant Baltic power — this is the map that made Russia a European superpower.,Wars & conflicts,Early modern,Europe,active,2026-08-08T09:10:01+00:00,1,posted 2026-08-08 id 2086017071918297517
(3) Instagram - Google Chrome 10_19_2025 2_54_56 PM.png,Countries That Claimed to Be the Successor of the Roman Empire,"From France to Russia, half of Europe has at some point claimed to be Rome's true heir. The list is longer — and stranger — than you'd expect.",Oddities & superlatives,Various,Europe,active,2026-07-25T01:18:28+00:00,1,strong thread candidate; posted 2026-07-25 id 
(3) Instagram - Google Chrome 10_19_2025 2_55_00 PM.png,"Europe in 1941, During WWII on the 5th of December","Nazi Germany at its territorial peak, just one day before Pearl Harbor changes the entire war — this is the map at its most terrifying.",Wars & conflicts,WWII,Europe,active,2026-07-23T06:22:01+00:00,1,"posted 2026-07-23 id 2080176588075778239; top performer wk 2026-07-26 (4,798 imp)"
(3) Instagram - Google Chrome 10_19_2025 2_55_05 PM.png,First Europeans to Set Foot in Central America and the Caribbean,"Long before national borders existed here, these are the actual conquistadors and explorers who first landed on each stretch of coastline.",Empires & borders,Early modern,North America,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_55_08 PM.png,Most Studied Language in Europe (Except English),"Swedish students overwhelmingly study... Swedish-adjacent obscurity, while French dominates half the continent. The runner-up language map is wild.",Demographics & language,Modern,Europe,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_55_11 PM.png,Europe in 1900,"The last calm map before two world wars — empires at their peak, borders that were about to be redrawn forever within two decades.",Empires & borders,19th century,Europe,active,2026-08-13T05:55:46+00:00,1,posted 2026-08-13 id 2087780127795253430
(3) Instagram - Google Chrome 10_19_2025 2_55_15 PM.png,"Monarchy or Republic in Europe, 1923","Right after WWI toppled four empires, Europe was still nearly split down the middle between kings and republics. Guess which side won out long-term.",Royal houses,Interwar,Europe,active,2026-07-18T20:34:52+00:00,1,posted 2026-07-18 id 2078579277004754981
(3) Instagram - Google Chrome 10_19_2025 2_55_20 PM.png,German Plans After WW2 in Europe: 'Lebensraum',Generalplan Ost in one chilling map — this was the actual Nazi blueprint for colonizing Eastern Europe if Germany had won.,Wars & conflicts,WWII,Europe,active,,0,sensitive/dark topic - review
(3) Instagram - Google Chrome 10_19_2025 2_55_22 PM.png,"Driving Direction in Europe, 1923",Left-hand driving used to be way more common in Europe than it is now — this 1923 map shows just how mixed (and striped) the continent once was.,Oddities & superlatives,Interwar,Europe,active,2026-07-30T03:41:11+00:00,1,posted 2026-07-30 id 2082672828051046825
(3) Instagram - Google Chrome 10_19_2025 2_55_24 PM.png,Europe in 1570,"The Ottomans at their peak, the Dutch Revolt just starting, and the Holy Roman Empire still fractured — Europe on the brink of a new religious war era.",Empires & borders,Early modern,Europe,active,2026-08-01T19:42:28+00:00,1,"posted 2026-08-01 id 2083639519191142608; top performer wk 2026-08-02 (6,145 imp)"
(3) Instagram - Google Chrome 10_19_2025 2_55_28 PM.png,'Which New Language Would You Like to Learn?' in the EU + UK,Spanish is the overwhelming dream language across most of Europe — except for a few holdouts stubbornly choosing German or French instead.,Demographics & language,Modern,Europe,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_55_40 PM.png,"Polish Language Frequency in Poland, 1931",Interwar Poland's borders held millions who didn't speak Polish. This 1931 map explains a lot about what came after 🇵🇱,Demographics & language,Interwar,Europe,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_55_43 PM.png,"Population in European Countries, 1907 (Excluding Colonies)",182 million people in one empire alone: this is Europe's population map right before WWI reshaped everything.,Demographics & language,1910s,Europe,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_55_49 PM.png,Europe in 1682 (Before the Great Turkish War),One war changed the entire map of Eastern Europe. Here's what the continent looked like right before the Ottomans overreached.,Empires & borders,Early modern,Europe,active,2026-08-16T13:09:25+00:00,1,strong thread candidate; posted 2026-08-16 id 2088976424765947966
(3) Instagram - Google Chrome 10_19_2025 2_55_52 PM.png,The Oldest University in Each European Country,"Some of these universities have been teaching students since the 1000s, centuries before their countries even existed.",Religion & culture,Various,Europe,active,2026-07-17T20:40:04+00:00,1,"strong thread candidate; posted 2026-07-17 id 2078218197438779782; top performer wk 2026-07-19 (8,108 imp)"
(3) Instagram - Google Chrome 10_19_2025 2_55_54 PM.png,"Leaders in Europe, 1900","One cousin, three crowns: see who ruled Europe right before the century that would tear their family tree apart.",Royal houses,1910s,Europe,active,2026-07-26T20:42:41+00:00,1,era note: map says 1900 but categorized as pre-WWI period; posted 2026-07-26 id 2081480345187176850
(3) Instagram - Google Chrome 10_19_2025 2_55_57 PM.png,Europe in 1836,"Europe in 1836: Germany is 39 different countries, Italy is a patchwork, and Hungary is quietly outlined inside the Habsburg Empire. Part of our 'Europe in...' series 🗺️",Empires & borders,19th century,Europe,active,2026-07-17T01:18:35+00:00,1,"part of 'Europe in [year]' series - strong thread candidate; posted 2026-07-17 id 2077925899383849275; top performer wk 2026-07-19 (1,138 imp)"
(3) Instagram - Google Chrome 10_19_2025 2_56_02 PM.png,Europe in 1836,"Hungary as its own labeled power, Two Sicilies still on the map: this is Europe frozen a decade before the revolutions of 1848.",Empires & borders,19th century,Europe,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_56_06 PM.png,Army Symbols of European Countries,"Every army has a badge, and some of these crests date back centuries. Can you name each country from its emblem alone?",Empires & borders,Modern,Europe,active,2026-08-09T21:02:03+00:00,1,posted 2026-08-09 id 2086558648210513930
(3) Instagram - Google Chrome 10_19_2025 2_56_08 PM.png,"Which One Is Googled More: Ukraine vs Russia (Google Trends, Last 8 Months)","The world is quietly split down the middle on which country it searches more, and the pattern is not what you'd expect.",Demographics & language,Modern,World,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_56_11 PM.png,West and South Asia in 1836,"From the Ottomans to the Qing, this map captures a vanished world of khanates and empires stretching across two continents.",Empires & borders,19th century,Asia,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_56_14 PM.png,Main Import Partner of Each US State in 2020,"Canada dominates the north, Mexico rules the southwest, and China quietly wins over more states than you'd guess.",Economy & society,Modern,North America,active,2026-07-22T17:04:23+00:00,1,posted 2026-07-22 id 2079975858723307621
(3) Instagram - Google Chrome 10_19_2025 2_56_17 PM.png,GDP Per Capita of China Compared to Other Countries in 1999,In 1999 almost the entire world was richer per person than China. Look how much of the map has flipped since then.,Economy & society,Modern,World,active,2026-07-05T10:00:54+00:00,1,posted 2026-07-05 id 2073708691262472447
(3) Instagram - Google Chrome 10_19_2025 2_56_19 PM.png,Europe in 1804,"Napoleon hadn't even crowned himself emperor yet, but the map was already being redrawn beneath his feet.",Empires & borders,19th century,Europe,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_56_22 PM.png,Chinese High-Speed Railways: 2008 vs 2020,"In 2008 China barely had a rail line to speak of. Twelve years later, this is the fastest-built network on Earth.",Economy & society,Modern,Asia,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_56_24 PM.png,Coat of Arms of European Countries,"Lions, eagles, and crosses: every European flag hides a coat of arms with centuries of history behind it.",Religion & culture,Various,Europe,active,2026-08-03T20:10:30+00:00,1,posted 2026-08-03 id 2084371351125528910
(3) Instagram - Google Chrome 10_19_2025 2_56_28 PM.png,West and South Asia in 1700,"Before empires, this was a patchwork of khanates and dynasties stretching from the Ottomans to the Mughals.",Empires & borders,Early modern,Asia,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_56_31 PM.png,Abolition of Monarchy in Europe,"Iceland waited until 1944, but most of Europe's crowns fell within a single generation. See exactly when and why.",Royal houses,Various,Europe,active,2026-07-07T17:48:37+00:00,1,strong thread candidate; posted 2026-07-07 id 2074551170908004818
(3) Instagram - Google Chrome 10_19_2025 2_56_37 PM.png,Countries That Have Been Bombed by the US (1946 to 2022),"One map, 76 years of history: see every country that has felt a US bomb since the end of WWII.",Wars & conflicts,Cold War,World,active,2026-07-13T01:19:00+00:00,1,high-engagement debate topic; posted 2026-07-13 id 2076476454754250857
(3) Instagram - Google Chrome 10_19_2025 2_56_41 PM.png,Europe in 1295,"Before nation-states, Europe was a mosaic of kingdoms, khanates, and crusader remnants. Here's the full picture.",Empires & borders,Medieval,Europe,active,2026-07-12T06:23:42+00:00,1,strong thread candidate; posted 2026-07-12 id 2076190744407093371
(3) Instagram - Google Chrome 10_19_2025 2_56_47 PM.png,UN Members Vote to Condemn Russia's Annexation of Ukrainian Territory,"When the UN voted on this, most of the world sided together, but a handful of holdouts tell their own story.",Wars & conflicts,Modern,World,active,2026-07-20T01:18:42+00:00,1,high-engagement debate topic; posted 2026-07-20 id 2079013094517604459
(3) Instagram - Google Chrome 10_19_2025 2_56_50 PM.png,Countries Which Claim to Be Democratic,Almost every country on Earth calls itself a democracy. Only a tiny handful refuse to even make the claim.,Economy & society,Modern,World,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_56_53 PM.png,"Polish Language in the Former Second Polish Republic, 1936",This map shows exactly where Polish was spoken right before the borders were violently redrawn by WWII.,Demographics & language,Interwar,Europe,active,2026-07-14T16:58:32+00:00,1,strong thread candidate; posted 2026-07-14 id 2077075284109513072
(3) Instagram - Google Chrome 10_19_2025 2_56_56 PM.png,European Countries' Previous Flag,"Before their current flags, these nations flew banners of empires, unions, and regimes long gone. Can you recognize them all?",Empires & borders,Various,Europe,active,2026-08-02T19:42:37+00:00,1,posted 2026-08-02 id 2084001945757384799
(3) Instagram - Google Chrome 10_19_2025 2_56_59 PM.png,"Europe on June 1st, 1941","Weeks before Operation Barbarossa, this is the map of a continent about to erupt into its bloodiest chapter yet.",Wars & conflicts,WWII,Europe,active,,0,strong thread candidate
(3) Instagram - Google Chrome 10_19_2025 2_57_08 PM.png,"Europe in 1812, During the Napoleonic Wars","At its absolute peak, the French Empire stretched further than most people realize. This is Napoleon's Europe.",Wars & conflicts,19th century,Europe,active,2026-07-04T20:40:52+00:00,1,strong thread candidate; posted 2026-07-04 id 2073507355300372902
(3) Instagram - Google Chrome 10_19_2025 2_57_12 PM.png,Some Former National Capitals in Europe,"Before Paris and Berlin took over, cities like Turku, Toledo, and Cetinje once ruled entire nations.",Empires & borders,Various,Europe,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_57_16 PM.png,Inflation Rate in European Countries,"One country's inflation rate hit an eye-watering 85%, while its neighbors sit calmly in the single digits.",Economy & society,Modern,Europe,active,2026-07-20T10:36:29+00:00,1,posted 2026-07-20 id 2079153462655193372
(3) Instagram - Google Chrome 10_19_2025 2_57_22 PM.png,Population Change in Europe from 1960 to 2020,One country's population grew by 211% while another actually shrank. Sixty years of demographic winners and losers.,Demographics & language,Modern,Europe,active,2026-07-20T20:56:47+00:00,1,posted 2026-07-20 id 2079309569050771786
(3) Instagram - Google Chrome 10_19_2025 2_57_24 PM.png,Number of Venomous Animals in the World,"Brazil and the US top the charts with dozens of venomous species, while some countries have almost none at all.",Oddities & superlatives,Modern,World,active,2026-08-07T09:31:04+00:00,1,posted 2026-08-07 id 2085659983346123232
(3) Instagram - Google Chrome 10_19_2025 2_57_26 PM.png,"GDP Per Capita in Capitalist vs Socialist Countries, 1989","Right before the Iron Curtain fell, the wealth gap between East and West Europe was almost ten times over.",Economy & society,Cold War,Europe,active,2026-07-09T10:52:38+00:00,1,strong thread candidate; posted 2026-07-09 id 2075171262377431269
(3) Instagram - Google Chrome 10_19_2025 2_57_39 PM.png,Number of Nobel Prize Laureates by European Country,One country alone has produced 138 Nobel laureates. Guess which nation dominates this map before you look.,Oddities & superlatives,Various,Europe,active,2026-07-12T09:39:28+00:00,1,posted 2026-07-12 id 2076240012715102524
(3) Instagram - Google Chrome 10_19_2025 2_57_42 PM.png,"Government Debt of European Countries, 2021","One country's debt sits at over 150% of GDP, more than double some of its neighbors. See who's drowning and who isn't.",Economy & society,Modern,Europe,active,2026-08-12T21:12:59+00:00,1,posted 2026-08-12 id 2087648563014594986
(3) Instagram - Google Chrome 10_19_2025 2_57_48 PM.png,"Percentage of People Who Think Their Country's EU Membership Is a Good Thing, 2018",Ireland loves the EU more than almost anyone else in Europe. See which countries are far less convinced.,Economy & society,Modern,Europe,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_57_57 PM.png,Countries Which Can Enter the US Without a Visa,"Most of the world needs a visa to enter the US, but this map shows the surprisingly short list that doesn't.",Economy & society,Modern,World,active,,0,
(3) Instagram - Google Chrome 10_19_2025 2_58_12 PM.png,"Gasoline Prices in European Countries, Per Liter (2023 01 09)","Fill up in Russia for under a dollar a liter, or pay nearly triple that just across the border in Scandinavia.",Economy & society,Modern,Europe,active,2026-08-12T19:36:21+00:00,1,posted 2026-08-12 id 2087624246025396384
(3) Instagram - Google Chrome 10_19_2025 2_58_59 PM.png,Percentage of Population Not Having an Indoor Flushing Toilet,"In parts of Europe, over a quarter of the population still lacks a basic indoor toilet in the 21st century.",Demographics & language,Modern,Europe,active,2026-08-07T13:48:36+00:00,1,"posted 2026-08-07 id 2085724791730733455; top performer wk 2026-08-09 (15,618 imp)"
(3) Instagram - Google Chrome 10_8_2025 1_56_40 PM.png,"House Price Growth in Europe, 2010 to 2022","One country's housing market grew over 100% in real terms, while another actually got cheaper. Where do you live?",Economy & society,Modern,Europe,active,2026-08-18T01:57:40+00:00,1,posted 2026-08-18 id 2089532148059386260
(3) Instagram - Google Chrome 7_9_2025 2_55_33 PM.png,Most Common Surname in European Countries,"Smith, Muller, Ivanov: every country's most common surname reveals whether it comes from a job, a place, or a father's name.",Demographics & language,Various,Europe,active,2026-07-22T10:10:16+00:00,1,posted 2026-07-22 id 2079871641577017503
(3) Instagram - Google Chrome 9_10_2025 2_21_43 PM.png,Telephone Codes in Europe,Every country dialed a different number after WWII carved up the continent's phone networks. Can you match the codes?,Oddities & superlatives,Modern,Europe,active,2026-07-10T13:48:20+00:00,1,posted 2026-07-10 id 2075577865781772324; top performer wk 2026-07-12 (130 imp)
(3) Instagram - Google Chrome 9_17_2025 3_28_18 PM.png,Percentage of People Who Have Read a Book in the Past 12 Months,"Scandinavians are reading more than ever, while some countries barely crack a third. The reading divide is stark.",Demographics & language,Modern,Europe,active,2026-07-05T01:31:12+00:00,1,posted 2026-07-05 id 2073580420600402040
(3) Instagram - Google Chrome 9_8_2025 11_17_09 AM.png,Lands Claimed by Taiwan,"Officially, Taiwan still claims all of mainland China, Mongolia, and parts of Russia. This map shows just how vast that claim really is.",Empires & borders,Modern,Asia,active,2026-07-02T13:40:11+00:00,1,high-engagement debate topic; posted 2026-07-02 id 2072676712320520577
(4) Instagram - Google Chrome 10_27_2025 4_53_00 PM.png,"The New Europe With Lasting Peace: Plan of P.A. Maas, 1920",A forgotten 1920 plan wanted to erase every European nation into one radial empire ruled from Budapest. It never had a chance.,Oddities & superlatives,Interwar,Europe,active,,0,strong thread candidate
(4) Instagram - Google Chrome 7_16_2025 12_20_30 PM.png,Coat of Arms of European Capitals,"Every European capital has its own coat of arms, some dating back to medieval guilds and saints.",Religion & culture,Various,Europe,active,2026-08-07T11:21:10+00:00,1,posted 2026-08-07 id 2085687690238861796
(4) Instagram - Google Chrome 8_12_2025 8_12_06 PM.png,Biggest Source of Electricity in the USA and Canada,"Coal, hydro, wind, nuclear: North America's power grid is a patchwork with no single dominant source.",Economy & society,Modern,North America,active,2026-07-12T01:17:47+00:00,1,posted 2026-07-12 id 2076113760675119259
(4) Instagram - Google Chrome 8_13_2025 7_58_50 PM.png,Logos of National Railway Companies in Europe,"From DB to SNCF to PKP, every country's railway has its own logo. How many can you actually recognize?",Oddities & superlatives,Modern,Europe,active,,0,
(4) Instagram - Google Chrome 9_1_2025 6_01_11 PM.png,US State With the Highest % of Population Ancestry in Europe,"New York claims the most European ancestry ties of any US state, but the runners-up might surprise you.",Demographics & language,Modern,North America,active,2026-07-02T01:30:20+00:00,1,posted 2026-07-02 id 2072493037914132796; top performer wk 2026-07-02 (27 imp); top performer wk 2026-07-02 (29 imp)
(4) Instagram - Google Chrome 9_3_2025 12_15_28 PM.png,The Winner of Each Country's Largest Football Defeat,England has humiliated half of Europe on this map alone. See who delivered every nation's worst football beating ever.,Oddities & superlatives,Various,Europe,active,,0,
(4) Instagram - Google Chrome 9_4_2025 6_04_35 PM.png,When Was the First McDonald's Restaurant Opened?,"Some European countries got their first Big Mac in the 1970s, others had to wait until the 2000s. Guess the gap.",Economy & society,Modern,Europe,active,,0,
(4) Instagram - Google Chrome 9_5_2025 11_13_29 AM.png,Racial Bias Towards Black People in Europe (Mean IAT Scores of White Implicants),"A massive 288,000-person study quietly mapped implicit bias across Europe, and the geographic pattern is uncomfortable.",Demographics & language,Modern,Europe,active,2026-08-17T13:20:37+00:00,1,high-engagement debate topic; posted 2026-08-17 id 2089341630109061300
(4) Instagram - Google Chrome 9_6_2025 11_42_35 AM.png,Happiest Countries in Europe,"Only a small cluster of nations made the cut for happiest in Europe, and they're all huddled in one corner of the map.",Oddities & superlatives,Modern,Europe,active,,0,
(5) Instagram - Google Chrome 7_19_2025 11_44_06 AM.png,"Jewish Population in Europe, 1933",3 million Jews lived in Poland alone in 1933. This map captures a world just before the Holocaust erased it.,Demographics & language,Interwar,Europe,active,,0,"strong thread candidate, sensitive topic - review"
(5) Instagram - Google Chrome 7_19_2025 11_45_47 AM.png,Jewish Population in Europe 2025,Europe's Jewish population is more concentrated than you'd think — one country alone holds nearly half a million. Guess which one before you look 👇,Demographics & language,Modern,Europe,active,2026-08-08T17:02:13+00:00,1,posted 2026-08-08 id 2086135904272326741
(5) Instagram - Google Chrome 7_26_2025 3_57_46 PM.png,"Median House Price in the US by State, 2000 vs 2025",California's median home price nearly tripled since 2000 — and it's not even the priciest state anymore. See how every state stacks up.,Economy & society,Modern,North America,active,2026-08-02T10:14:35+00:00,1,posted 2026-08-02 id 2083858993152467428
(5) Instagram - Google Chrome 7_27_2025 8_50_05 PM.png,Nicknames of European Capitals,Every European capital has a secret nickname — from the 'Grey City' to the 'Heart of Turkey.' How many can you match before scrolling?,Religion & culture,Various,Europe,active,2026-07-30T20:01:12+00:00,1,"strong thread candidate; posted 2026-07-30 id 2082919456720736625; top performer wk 2026-08-02 (57,674 imp)"
(5) Instagram - Google Chrome 8_10_2025 2_21_29 PM.png,"GDP per Capita in Europe, 1900","In 1900, Britain's GDP per capita was over 3x that of the Balkans — a wealth gap that still echoes today.",Economy & society,19th century,Europe,active,,0,
(5) Instagram - Google Chrome 8_11_2025 10_27_05 AM.png,Tourism as a % of GDP,Iceland's economy leans on tourism more than almost anywhere in Europe — 21% of its entire GDP. Where does your country rank?,Economy & society,Modern,Europe,active,,0,
(5) Instagram - Google Chrome 8_15_2025 10_33_56 PM.png,Countries That Are More Developed Than the USA,Only a handful of European countries officially rank as 'more developed' than the USA — and the list might surprise you.,Economy & society,Modern,Europe,active,2026-08-16T14:48:11+00:00,1,"posted 2026-08-16 id 2089001276570845398; top performer wk 2026-08-16 (4,932 imp)"
(5) Instagram - Google Chrome 8_16_2025 11_46_59 AM.png,Most Popular Male Newborn Names in Europe,"Noah dominates half the continent, but Eastern Europe has completely different favorites. See the full name map.",Demographics & language,Modern,Europe,active,2026-07-23T10:08:39+00:00,1,posted 2026-07-23 id 2080233622267629821
(5) Instagram - Google Chrome 8_17_2025 10_44_04 PM.png,Christianity in the US by County,"Mormonism carves out an unmistakable green island in Utah, while Catholic and Protestant strongholds split the rest of the country. Zoom into this county-level religion map.",Religion & culture,Modern,North America,active,2026-07-07T21:12:03+00:00,1,posted 2026-07-07 id 2074602367656337838
(5) Instagram - Google Chrome 8_1_2025 1_30_55 PM.png,"Currency of European Countries, 1936","Before the euro, Europe had a dizzying patchwork of currencies — from the Reichsmark to the Leu. See what your country used to spend.",Economy & society,Interwar,Europe,active,,0,
(5) Instagram - Google Chrome 8_1_2025 1_34_16 PM.png,"Best Selling Cars in Europe, 2022",Toyota quietly conquered half of Europe's car market while Peugeot and VW held their home turf. See which brand won your country.,Economy & society,Modern,Europe,active,,0,
(5) Instagram - Google Chrome 8_2_2025 3_23_12 PM.png,Color of Passports Around the World,Your passport color isn't random — it's practically a map of political alliances and religion. See the four-color world.,Oddities & superlatives,Modern,World,active,2026-07-08T17:14:44+00:00,1,posted 2026-07-08 id 2074905033372561676
(5) Instagram - Google Chrome 8_4_2025 12_39_35 PM.png,GDP of European Countries in 1938 (Excluding Colonies),"On the eve of WWII, Germany's economy already dwarfed its neighbors combined — a preview of the war to come.",Economy & society,Interwar,Europe,active,,0,
(5) Instagram - Google Chrome 8_9_2025 1_49_58 PM.png,Smoking Rate in Europe,Southeastern Europe smokes at nearly triple the rate of Scandinavia. See where your country falls on the map.,Demographics & language,Modern,Europe,active,,0,
(6) Instagram - Google Chrome 7_12_2025 2_50_41 PM.png,% of People That Have Used Cannabis in Their Lifetime,Nearly half of France has tried cannabis at least once — one of the highest lifetime rates in Europe. See the full breakdown.,Demographics & language,Modern,Europe,active,2026-07-04T13:02:07+00:00,1,high-engagement debate topic; posted 2026-07-04 id 2073391906805928201
(6) Instagram - Google Chrome 8_21_2025 12_15_46 PM.png,"Coat of Arms in Interwar Europe, 1936","By 1936, fascist and communist symbols had already replaced royal crests across half the continent. Spot the eagle, the hammer and sickle, and the crowns still holding on.",Empires & borders,Interwar,Europe,active,,0,
(6) Instagram - Google Chrome 8_5_2025 1_28_59 PM.png,Population in European Countries in 1789,"On the eve of the French Revolution, France was Europe's most populous power by far — with nearly double Britain's headcount.",Demographics & language,Early modern,Europe,active,2026-07-15T06:04:13+00:00,1,posted 2026-07-15 id 2077273005252829490
(6) Instagram - Google Chrome 8_6_2025 12_29_55 PM.png,How Widespread Do You Think the Problem of Corruption Is in Your Country?,Scandinavians barely think corruption exists at home — while over 90% of some southern Europeans say it's rampant. The perception gap is staggering.,Economy & society,Modern,Europe,active,2026-07-13T17:47:02+00:00,1,posted 2026-07-13 id 2076725098363355485
(6) Instagram - Google Chrome 8_8_2025 1_10_03 PM.png,Air Force Roundels of European Countries,Every European air force paints a different symbol on its planes — from Nazi-era crosses to Soviet stars. Can you identify them all?,Empires & borders,Modern,Europe,active,2026-08-15T20:47:20+00:00,1,posted 2026-08-15 id 2088729275125948441
(7) Instagram - Google Chrome 8_18_2025 3_07_04 PM.png,Ancient Egyptian Obelisks in Europe,"Rome alone hoards more ancient Egyptian obelisks than Egypt has left in some cities — 7 of them, in fact. See where the rest ended up.",Oddities & superlatives,Antiquity,Europe,active,2026-08-11T05:34:25+00:00,1,posted 2026-08-11 id 2087049981274497170
(7) Instagram - Google Chrome 8_19_2025 12_02_04 PM.png,Countries That Have No Mountains (and Their Highest Point),Some European countries' 'highest point' wouldn't even qualify as a hill elsewhere — one tops out at just 171 metres.,Oddities & superlatives,Modern,Europe,active,,0,
(7) Instagram - Google Chrome 8_20_2025 3_54_24 PM.png,Oldest Metro Systems in Europe,London's Underground opened in 1863 — over a century before some European capitals had a single subway line. See the full timeline.,Oddities & superlatives,Various,Europe,active,,0,
(7) Instagram - Google Chrome 8_22_2025 12_20_43 PM.png,Percentage of Population Able to Hold a Conversation in German,Nearly half of the Netherlands can speak German — but almost nobody in Spain can. See the language map that reveals old empires and modern ties.,Demographics & language,Modern,Europe,active,,0,
1000003626.jpg,Post Logo in European Countries,Every country's postal service has its own logo — some barely changed since the empire days. Can you match them all to their countries?,Economy & society,Modern,Europe,active,2026-08-09T15:00:48+00:00,1,posted 2026-08-09 id 2086467736436158762
1000003705.jpg,"Currency of European Countries, 1936","Before the euro, Europe had a dizzying patchwork of currencies — from the Reichsmark to the Leu. See what your country used to spend.",Economy & society,Interwar,Europe,excluded,,0,duplicate of (5) Instagram - Google Chrome 8_1_2025 1_30_55 PM.png
1000003874.jpg,Logos of National Railway Companies in Europe,"From SNCF to DB to TCDD, every European country's railway has its own logo — some more iconic than others. How many do you recognize?",Economy & society,Modern,Europe,active,,0,
1000003922.jpg,Royal Dynasties of Europe in 1910,Europe in 1910: one big family business. Nearly every crown traced back to a handful of houses — 4 years before they went to war with each other 👑,Royal houses,1910s,Europe,active,2026-07-21T20:55:39+00:00,1,posted 2026-07-21 id 2079671668218155388
1000003996.jpg,When Was Each European Parliament Building Built?,Some European parliaments date back to the 1500s while others were only built in the 1990s. The age gap tells a story of empires and independence.,Empires & borders,Various,Europe,active,,0,
1000004204.jpg,National Mottos of European Countries in 1914,"On the eve of WWI, most European nations still swore loyalty to God and king in their national mottos — a world about to vanish forever.",Royal houses,1910s,Europe,active,2026-07-30T21:42:10+00:00,1,posted 2026-07-30 id 2082944865709732298
1000004234.jpg,AI Created Alternative Names for European Countries,What if Poland was still called Polonia and Russia was Muscovy? This AI-generated map imagines Europe under its old historical names.,Oddities & superlatives,Various,Europe,active,,0,
